Date,Time,Total radiation irradiance,Wind Speed,Wind Direction,Temperature,Humidity,Power
2019/8/14,10:00:00,297,0.7,153,18.6,86.8,10.59
2019/8/14,10:15:00,340,0.5,146,18.9,86.8,12.12
2019/8/14,10:30:00,392,0.4,141,19.2,85.8,13.98
2019/8/14,10:45:00,443,0.3,135,19.5,84.7,15.8
2019/8/14,11:00:00,495,0.3,124,19.8,83.7,17.65
2019/8/14,11:15:00,545,0.2,90,20.1,83.7,19.43
2019/8/14,11:30:00,593,0.2,90,20.5,83.7,21.14
2019/8/14,11:45:00,642,0.3,76,20.8,82.6,22.89
2019/8/14,12:00:00,691,0.3,63,21.2,82.6,24.64
2019/8/14,12:15:00,724,0.4,45,21.5,82.6,25.82
2019/8/14,12:30:00,741,0.6,40,21.7,82.6,26.42
2019/8/14,12:45:00,758,0.8,34,22,82.6,27.03
2019/8/14,13:00:00,775,1,32,22.2,82.6,27.63
2019/8/14,13:15:00,773,1.1,32,22.3,82.6,27.56
2019/8/14,13:30:00,751,1.3,29,22.3,83.7,26.78
2019/8/14,13:45:00,729,1.6,29,22.4,83.7,25.99
2019/8/14,14:00:00,707,1.8,28,22.4,84.7,25.21
2019/8/14,14:15:00,665,1.7,34,22.3,84.7,23.71
2019/8/14,14:30:00,606,1.6,49,22,85.8,21.61
2019/8/14,14:45:00,547,1.6,65,21.7,85.8,19.5
2019/8/14,15:00:00,488,1.6,80,21.4,86.8,17.4
2019/8/14,15:15:00,430,1.6,90,21.2,86.8,15.33
2019/8/14,15:30:00,374,1.3,103,21,87.9,13.34
2019/8/14,15:45:00,316,1.3,118,20.8,88.9,11.27
2019/8/14,16:00:00,260,1.3,135,20.6,90,9.27
2019/8/14,16:15:00,221,1.2,150,20.4,90,7.88
2019/8/14,16:30:00,198,1.2,165,20.2,91,7.06
2019/8/14,16:45:00,175,1.2,180,20,92.1,6.24
2019/8/14,17:00:00,145,1.5,194,19.7,93.1,5.17
2019/8/14,17:15:00,134,1.3,197,19.7,93.1,4.78
2019/8/14,17:30:00,123,1.1,200,19.7,93.1,4.39
2019/8/14,17:45:00,112,1,198,19.6,93.1,3.99
2019/8/14,18:00:00,101,0.8,202,19.6,93.1,3.6
2019/8/14,18:15:00,88,0.7,212,19.5,93.1,3.14
2019/8/14,18:30:00,73,0.6,225,19.3,94.1,2.6
2019/8/14,18:45:00,58,0.7,234,19.2,95.2,2.07
2019/8/14,19:00:00,43,0.7,249,19,96.2,1.53
2019/8/14,19:15:00,31,0.6,247,18.8,97.3,1.1
2019/8/14,19:30:00,22,0.4,219,18.6,98.3,0.78
2019/8/14,19:45:00,13,0.5,188,18.4,99.4,0.46
2019/8/14,20:00:00,4,0.7,167,18.2,100,0.14
2019/8/14,20:15:00,0,0.7,156,18.1,100,0
2019/8/14,20:30:00,0,0.6,140,18,100,0
2019/8/14,20:45:00,0,0.6,113,17.9,100,0
2019/8/14,21:00:00,0,0.6,90,17.8,100,0
2019/8/14,21:15:00,0,0.6,83,17.7,100,0
2019/8/14,21:30:00,0,0.5,74,17.6,100,0
2019/8/14,21:45:00,0,0.4,59,17.5,100,0
2019/8/14,22:00:00,0,0.4,45,17.4,100,0
2019/8/14,22:15:00,0,0.4,22,17.3,100,0
2019/8/14,22:30:00,0,0.4,0,17.2,100,0
2019/8/14,22:45:00,0,0.5,344,17.2,100,0
2019/8/14,23:00:00,0,0.7,328,17.1,100,0
2019/8/14,23:15:00,0,0.7,324,17.1,100,0
2019/8/14,23:30:00,0,0.5,333,17.1,100,0
2019/8/14,23:45:00,0,0.3,346,17.1,100,0
2019/8/15,0:00:00,0,0.2,0,17.1,100,0
2019/8/15,0:15:00,0,0.1,27,17.1,100,0
2019/8/15,0:30:00,0,0.1,27,17.1,100,0
2019/8/15,0:45:00,0,0.2,0,17,100,0
2019/8/15,1:00:00,0,0.2,0,17,100,0
2019/8/15,1:15:00,0,0.2,0,17,100,0
2019/8/15,1:30:00,0,0.1,27,17,100,0
2019/8/15,1:45:00,0,0.1,27,16.9,100,0
2019/8/15,2:00:00,0,0.1,63,16.9,100,0
2019/8/15,2:15:00,0,0.1,45,16.9,100,0
2019/8/15,2:30:00,0,0.1,0,16.8,100,0
2019/8/15,2:45:00,0,0.1,315,16.8,100,0
2019/8/15,3:00:00,0,0.2,288,16.7,100,0
2019/8/15,3:15:00,0,0.3,284,16.7,100,0
2019/8/15,3:30:00,0,0.3,270,16.7,100,0
2019/8/15,3:45:00,0,0.3,270,16.8,100,0
2019/8/15,4:00:00,0,0.3,256,16.8,100,0
2019/8/15,4:15:00,0,0.2,270,16.8,100,0
2019/8/15,4:30:00,0,0.1,270,16.8,100,0
2019/8/15,4:45:00,0,0.1,315,16.8,100,0
2019/8/15,5:00:00,0,0.1,0,16.8,100,0
2019/8/15,5:15:00,0,0.2,0,16.8,100,0
2019/8/15,5:30:00,0,0.3,0,16.7,100,0
2019/8/15,5:45:00,0,0.4,0,16.7,100,0
2019/8/15,6:00:00,0,0.8,305,16.1,100,0
2019/8/15,6:15:00,1,0.8,308,16.1,100,0.04
2019/8/15,6:30:00,2,0.8,311,16.1,100,0.07
2019/8/15,6:45:00,3,0.7,311,16.1,100,0.11
2019/8/15,7:00:00,4,0.6,315,16.1,100,0.14
2019/8/15,7:15:00,18,0.5,326,16.2,100,0.64
2019/8/15,7:30:00,45,0.4,351,16.4,99.4,1.61
2019/8/15,7:45:00,72,0.4,0,16.5,98.3,2.57
2019/8/15,8:00:00,99,0.5,27,16.7,97.3,3.53
2019/8/15,8:15:00,136,0.5,34,16.9,95.2,4.85
2019/8/15,8:30:00,184,0.5,34,17.2,94.1,6.57
2019/8/15,8:45:00,232,0.6,30,17.5,93.1,8.28
2019/8/15,9:00:00,280,0.6,30,17.8,92.1,9.99
2019/8/15,9:15:00,330,0.6,30,18.1,91,11.78
2019/8/15,9:30:00,382,0.7,36,18.5,90,13.63
2019/8/15,9:45:00,433,0.7,36,18.9,88.9,15.45
2019/8/15,10:00:00,484,0.7,41,19.3,87.9,17.27
2019/8/15,10:15:00,533,0.7,45,19.7,86.8,19.02
2019/8/15,10:30:00,578,0.7,53,20,85.8,20.63
2019/8/15,10:45:00,623,0.8,63,20.4,84.7,22.23
2019/8/15,11:00:00,669,0.9,70,20.7,83.7,23.87
2019/8/15,11:15:00,707,1,72,21,82.6,25.23
2019/8/15,11:30:00,740,1,73,21.3,80.5,26.41
2019/8/15,11:45:00,772,1,69,21.5,79.5,27.55
2019/8/15,12:00:00,805,1.1,70,21.8,77.4,28.73
2019/8/15,12:15:00,828,1.1,67,22,75.3,29.55
2019/8/15,12:30:00,841,1.3,62,22.3,73.2,30.01
2019/8/15,12:45:00,854,1.4,54,22.5,70.1,30.47
2019/8/15,13:00:00,867,1.6,51,22.8,68,30.94
2019/8/15,13:15:00,865,1.6,51,23,65.9,30.87
2019/8/15,13:30:00,846,1.7,56,23.2,64.9,30.19
2019/8/15,13:45:00,827,1.8,60,23.4,63.8,29.51
2019/8/15,14:00:00,808,1.8,64,23.6,62.8,28.83
2019/8/15,14:15:00,783,1.8,67,23.7,61.7,27.94
2019/8/15,14:30:00,754,1.6,63,23.8,61.7,26.91
2019/8/15,14:45:00,724,1.6,61,23.8,61.7,25.84
2019/8/15,15:00:00,695,1.3,56,23.9,61.7,24.8
2019/8/15,15:15:00,664,1.3,54,23.8,62.8,23.69
2019/8/15,15:30:00,635,1.2,55,23.6,63.8,22.66
2019/8/15,15:45:00,605,1.1,53,23.4,64.9,21.59
2019/8/15,16:00:00,576,1,54,23.2,65.9,20.55
2019/8/15,16:15:00,544,1,58,23,65.9,19.41
2019/8/15,16:30:00,509,1.1,70,22.9,66.9,18.16
2019/8/15,16:45:00,474,1.3,77,22.7,68,16.91
2019/8/15,17:00:00,442,1.7,84,22.5,69.1,15.77
2019/8/15,17:15:00,401,1.5,87,22.4,70.1,14.31
2019/8/15,17:30:00,360,1.3,90,22.3,71.1,12.85
2019/8/15,17:45:00,318,1.1,94,22.2,72.2,11.35
2019/8/15,18:00:00,277,1,99,22.1,73.2,9.88
2019/8/15,18:15:00,237,0.7,101,21.9,74.3,8.46
2019/8/15,18:30:00,198,0.5,117,21.7,77.4,7.06
2019/8/15,18:45:00,159,0.3,146,21.6,80.5,5.67
2019/8/15,19:00:00,120,0.3,194,21.4,83.7,4.28
2019/8/15,19:15:00,88,0.4,225,21.1,85.8,3.14
2019/8/15,19:30:00,63,0.5,225,20.6,88.9,2.25
2019/8/15,19:45:00,38,0.7,229,20.1,91,1.36
2019/8/15,20:00:00,13,0.8,229,19.6,94.1,0.46
2019/8/15,20:15:00,0,0.9,228,19.3,95.2,0
2019/8/15,20:30:00,0,1,225,19,96.2,0
2019/8/15,20:45:00,0,1,219,18.8,97.3,0
2019/8/15,21:00:00,0,1,216,18.5,98.3,0
2019/8/15,21:15:00,0,1.1,217,18.3,98.3,0
2019/8/15,21:30:00,0,1.2,220,18.1,99.4,0
2019/8/15,21:45:00,0,1.2,223,18,99.4,0
2019/8/15,22:00:00,0,1.3,225,17.8,100,0
2019/8/15,22:15:00,0,1.3,227,17.7,100,0
2019/8/15,22:30:00,0,1.3,225,17.6,99.4,0
2019/8/15,22:45:00,0,1.2,225,17.5,99.4,0
2019/8/15,23:00:00,0,1.1,222,17.4,98.3,0
2019/8/15,23:15:00,0,1,219,17.2,98.3,0
2019/8/15,23:30:00,0,1,219,17.1,98.3,0
2019/8/15,23:45:00,0,0.9,222,17,98.3,0
2019/8/16,0:00:00,0,0.8,221,16.9,98.3,0
2019/8/16,0:15:00,0,0.8,221,16.8,98.3,0
2019/8/16,0:30:00,0,0.7,225,16.7,98.3,0
2019/8/16,0:45:00,0,0.6,225,16.6,98.3,0
2019/8/16,1:00:00,0,0.6,230,16.5,98.3,0
2019/8/16,1:15:00,0,0.6,230,16.5,98.3,0
2019/8/16,1:30:00,0,0.7,234,16.5,98.3,0
2019/8/16,1:45:00,0,0.7,234,16.4,98.3,0
2019/8/16,2:00:00,0,0.7,238,16.4,98.3,0
2019/8/16,2:15:00,0,0.7,238,16.4,98.3,0
2019/8/16,2:30:00,0,0.7,243,16.3,99.4,0
2019/8/16,2:45:00,0,0.7,246,16.3,99.4,0
2019/8/16,3:00:00,0,0.7,252,16.2,100,0
2019/8/16,3:15:00,0,0.7,252,16.2,100,0
2019/8/16,3:30:00,0,0.7,253,16.1,100,0
2019/8/16,3:45:00,0,0.8,248,16,100,0
2019/8/16,4:00:00,0,0.9,250,15.9,100,0
2019/8/16,4:15:00,0,0.9,250,15.8,100,0
2019/8/16,4:30:00,0,0.8,248,15.8,100,0
2019/8/16,4:45:00,0,0.7,253,15.7,100,0
2019/8/16,5:00:00,0,0.7,252,15.7,100,0
2019/8/16,5:15:00,0,0.7,252,15.7,100,0
2019/8/16,5:30:00,0,0.7,259,15.6,100,0
2019/8/16,5:45:00,0,0.7,264,15.5,100,0
2019/8/16,6:00:00,0,0.4,261,16.4,100,0
2019/8/16,6:15:00,1,0.4,261,16.3,100,0.04
2019/8/16,6:30:00,3,0.4,261,16.2,100,0.11
2019/8/16,6:45:00,5,0.4,261,16.1,100,0.18
2019/8/16,7:00:00,7,0.4,261,16,100,0.25
2019/8/16,7:15:00,26,0.4,261,16.1,99.4,0.93
2019/8/16,7:30:00,63,0.4,259,16.6,97.3,2.25
2019/8/16,7:45:00,99,0.3,270,17,95.2,3.54
2019/8/16,8:00:00,136,0.2,270,17.5,93.1,4.86
2019/8/16,8:15:00,182,0.2,270,17.9,91,6.5
2019/8/16,8:30:00,239,0.1,270,18.4,88.9,8.54
2019/8/16,8:45:00,296,0.1,297,18.9,85.8,10.57
2019/8/16,9:00:00,354,0.1,333,19.4,83.7,12.64
2019/8/16,9:15:00,411,0.1,333,19.8,81.6,14.68
2019/8/16,9:30:00,470,0.2,0,20.2,79.5,16.78
2019/8/16,9:45:00,529,0.2,0,20.7,77.4,18.89
2019/8/16,10:00:00,588,0.3,14,21.1,75.3,21
2019/8/16,10:15:00,639,0.3,14,21.5,73.2,22.82
2019/8/16,10:30:00,684,0.3,14,21.9,71.1,24.43
2019/8/16,10:45:00,728,0.3,34,22.2,68,26
2019/8/16,11:00:00,772,0.3,34,22.6,65.9,27.57
2019/8/16,11:15:00,805,0.3,34,23,63.8,28.75
2019/8/16,11:30:00,826,0.2,45,23.3,61.7,29.5
2019/8/16,11:45:00,847,0.1,63,23.6,59.6,30.25
2019/8/16,12:00:00,868,0.1,90,23.9,57.5,31
2019/8/16,12:15:00,880,0.1,90,24.2,55.4,31.43
2019/8/16,12:30:00,882,0.1,90,24.5,53.3,31.5
2019/8/16,12:45:00,885,0.1,63,24.8,52.3,31.61
2019/8/16,13:00:00,887,0.1,63,25.1,50.2,31.68
2019/8/16,13:15:00,883,0.2,72,25.3,49.2,31.54
2019/8/16,13:30:00,873,0.3,63,25.5,48.1,31.18
2019/8/16,13:45:00,863,0.4,68,25.7,47.1,30.82
2019/8/16,14:00:00,853,0.5,63,25.9,46,30.46
2019/8/16,14:15:00,838,0.6,67,26,46,29.93
2019/8/16,14:30:00,819,0.7,66,26,46,29.25
2019/8/16,14:45:00,800,0.9,70,26.1,46,28.57
2019/8/16,15:00:00,781,1,69,26.1,46,27.89
2019/8/16,15:15:00,757,1.1,70,26.1,46,27.04
2019/8/16,15:30:00,730,1,69,26.1,46,26.07
2019/8/16,15:45:00,703,1,69,26.2,46,25.11
2019/8/16,16:00:00,676,1,67,26.2,46,24.14
2019/8/16,16:15:00,643,1,67,26.2,46,22.96
2019/8/16,16:30:00,606,1,61,26.2,46,21.64
2019/8/16,16:45:00,569,0.9,55,26.3,46,20.32
2019/8/16,17:00:00,537,1,47,26.3,45,19.18
2019/8/16,17:15:00,490,0.9,48,26.2,47.1,17.5
2019/8/16,17:30:00,443,0.8,49,26.1,49.2,15.82
2019/8/16,17:45:00,395,0.7,45,26,50.2,14.11
2019/8/16,18:00:00,348,0.6,45,25.9,52.3,12.43
2019/8/16,18:15:00,298,0.4,31,25.6,55.4,10.64
2019/8/16,18:30:00,248,0.2,0,25.2,58.6,8.86
2019/8/16,18:45:00,199,0.4,281,24.9,61.7,7.11
2019/8/16,19:00:00,149,0.7,270,24.5,64.9,5.32
2019/8/16,19:15:00,109,0.9,256,23.9,68,3.89
2019/8/16,19:30:00,78,1.1,242,23.2,70.1,2.79
2019/8/16,19:45:00,47,1.3,236,22.4,73.2,1.68
2019/8/16,20:00:00,16,1.6,229,21.7,75.3,0.57
2019/8/16,20:15:00,0,1.8,225,21.2,76.4,0
2019/8/16,20:30:00,0,1.8,222,20.9,77.4,0
2019/8/16,20:45:00,0,2,222,20.6,77.4,0
2019/8/16,21:00:00,0,2.1,219,20.3,78.5,0
2019/8/16,21:15:00,0,2.3,218,20.1,78.5,0
2019/8/16,21:30:00,0,2.4,219,19.9,78.5,0
2019/8/16,21:45:00,0,2.5,218,19.7,78.5,0
2019/8/16,22:00:00,0,2.7,218,19.5,78.5,0
2019/8/16,22:15:00,0,2.7,218,19.4,78.5,0
2019/8/16,22:30:00,0,2.7,218,19.3,78.5,0
2019/8/16,22:45:00,0,2.7,218,19.2,78.5,0
2019/8/16,23:00:00,0,2.5,218,19.1,78.5,0
2019/8/16,23:15:00,0,2.5,218,19.1,78.5,0
2019/8/16,23:30:00,0,2.4,218,19,78.5,0
2019/8/16,23:45:00,0,2.4,219,18.9,79.5,0
2019/8/17,0:00:00,0,2.3,218,18.8,79.5,0
2019/8/17,0:15:00,0,2.3,218,18.7,79.5,0
2019/8/17,0:30:00,0,2.1,218,18.6,80.5,0
2019/8/17,0:45:00,0,2.1,218,18.4,80.5,0
2019/8/17,1:00:00,0,2.1,218,18.3,81.6,0
2019/8/17,1:15:00,0,2.1,218,18.2,81.6,0
2019/8/17,1:30:00,0,2,219,18.1,82.6,0
2019/8/17,1:45:00,0,2,222,18,83.7,0
2019/8/17,2:00:00,0,1.9,223,17.9,84.7,0
2019/8/17,2:15:00,0,1.8,225,17.8,84.7,0
2019/8/17,2:30:00,0,1.8,225,17.7,85.8,0
2019/8/17,2:45:00,0,1.8,225,17.6,86.8,0
2019/8/17,3:00:00,0,1.8,225,17.5,87.9,0
2019/8/17,3:15:00,0,1.8,225,17.4,87.9,0
2019/8/17,3:30:00,0,1.8,225,17.3,88.9,0
2019/8/17,3:45:00,0,1.8,225,17.2,90,0
2019/8/17,4:00:00,0,1.7,225,17.1,91,0
2019/8/17,4:15:00,0,1.7,225,17.1,91,0
2019/8/17,4:30:00,0,1.6,225,17,92.1,0
2019/8/17,4:45:00,0,1.6,223,17,92.1,0
2019/8/17,5:00:00,0,1.4,223,16.9,93.1,0
2019/8/17,5:15:00,0,1.4,223,16.9,93.1,0
2019/8/17,5:30:00,0,1.3,221,16.8,93.1,0
2019/8/17,5:45:00,0,1.4,216,16.7,94.1,0
2019/8/17,6:00:00,0,1.8,221,16.4,91,0
2019/8/17,6:15:00,1,1.7,220,16.3,91,0.04
2019/8/17,6:30:00,3,1.6,219,16.2,91,0.11
2019/8/17,6:45:00,6,1.6,219,16.1,91,0.21
2019/8/17,7:00:00,8,1.4,219,16,91,0.29
2019/8/17,7:15:00,29,1.3,221,16.3,90,1.04
2019/8/17,7:30:00,70,1.3,218,16.8,86.8,2.5
2019/8/17,7:45:00,110,1.2,218,17.3,84.7,3.93
2019/8/17,8:00:00,151,1.2,215,17.8,81.6,5.4
2019/8/17,8:15:00,200,1.1,208,18.4,79.5,7.15
2019/8/17,8:30:00,258,1,207,19.1,76.4,9.22
2019/8/17,8:45:00,315,0.9,200,19.8,73.2,11.26
2019/8/17,9:00:00,374,0.7,197,20.5,70.1,13.37
2019/8/17,9:15:00,431,0.7,193,21,68,15.41
2019/8/17,9:30:00,487,0.6,187,21.4,66.9,17.41
2019/8/17,9:45:00,542,0.5,180,21.8,65.9,19.37
2019/8/17,10:00:00,598,0.4,180,22.2,64.9,21.38
2019/8/17,10:15:00,648,0.3,180,22.6,62.8,23.16
2019/8/17,10:30:00,694,0.2,180,23,61.7,24.81
2019/8/17,10:45:00,739,0.1,135,23.3,59.6,26.42
2019/8/17,11:00:00,784,0.1,90,23.7,58.6,28.02
2019/8/17,11:15:00,817,0.1,90,24.1,56.5,29.2
2019/8/17,11:30:00,839,0.1,63,24.4,55.4,29.99
2019/8/17,11:45:00,861,0.2,45,24.8,53.3,30.78
2019/8/17,12:00:00,883,0.3,45,25.1,52.3,31.56
2019/8/17,12:15:00,896,0.4,53,25.4,50.2,32.03
2019/8/17,12:30:00,900,0.4,51,25.6,49.2,32.17
2019/8/17,12:45:00,903,0.5,56,25.9,48.1,32.28
2019/8/17,13:00:00,907,0.7,54,26.1,47.1,32.42
2019/8/17,13:15:00,906,0.7,54,26.3,46,32.38
2019/8/17,13:30:00,901,0.6,60,26.5,45,32.21
2019/8/17,13:45:00,895,0.7,69,26.6,43.9,31.99
2019/8/17,14:00:00,890,0.6,76,26.8,42.9,31.81
2019/8/17,14:15:00,878,0.6,76,27,42.9,31.38
2019/8/17,14:30:00,860,0.6,76,27.1,41.8,30.74
2019/8/17,14:45:00,843,0.6,83,27.2,41.8,30.13
2019/8/17,15:00:00,825,0.6,83,27.3,40.8,29.49
2019/8/17,15:15:00,802,0.6,83,27.4,40.8,28.67
2019/8/17,15:30:00,774,0.7,77,27.4,40.8,27.67
2019/8/17,15:45:00,745,0.7,72,27.5,39.7,26.63
2019/8/17,16:00:00,717,0.8,68,27.5,39.7,25.63
2019/8/17,16:15:00,681,0.8,68,27.5,39.7,24.34
2019/8/17,16:30:00,636,0.8,68,27.5,39.7,22.73
2019/8/17,16:45:00,591,0.8,75,27.4,40.8,21.12
2019/8/17,17:00:00,551,0.9,74,27.5,39.7,19.7
2019/8/17,17:15:00,499,0.8,85,27.3,41.8,17.84
2019/8/17,17:30:00,447,0.7,96,27.1,43.9,15.98
2019/8/17,17:45:00,394,0.7,114,27,46,14.08
2019/8/17,18:00:00,342,0.8,131,26.8,48.1,12.22
2019/8/17,18:15:00,290,1,157,26.5,51.3,10.37
2019/8/17,18:30:00,240,1.3,180,26,54.4,8.58
2019/8/17,18:45:00,190,1.8,187,25.5,57.5,6.79
2019/8/17,19:00:00,140,2.3,195,25,60.7,5
2019/8/17,19:15:00,101,2.7,197,24.4,63.8,3.61
2019/8/17,19:30:00,72,3,198,23.8,65.9,2.57
2019/8/17,19:45:00,43,3.3,201,23.1,66.9,1.54
2019/8/17,20:00:00,14,3.6,201,22.5,69,0.5
2019/8/17,20:15:00,0,3.8,202,22.1,70.1,0
2019/8/17,20:30:00,0,3.8,203,21.9,71.1,0
2019/8/17,20:45:00,0,3.8,204,21.6,72.2,0
2019/8/17,21:00:00,0,3.9,205,21.4,73.2,0
2019/8/17,21:15:00,0,3.9,205,21.2,74.3,0
2019/8/17,21:30:00,0,3.8,205,21,75.3,0
2019/8/17,21:45:00,0,3.8,205,20.7,77.4,0
2019/8/17,22:00:00,0,3.7,205,20.5,78.5,0
2019/8/17,22:15:00,0,3.7,205,20.3,80.5,0
2019/8/17,22:30:00,0,3.5,204,20,81.6,0
2019/8/17,22:45:00,0,3.5,204,19.8,83.7,0
2019/8/17,23:00:00,0,3.4,203,19.5,84.7,0
2019/8/17,23:15:00,0,3.3,205,19.3,85.8,0
2019/8/17,23:30:00,0,3.3,207,19.2,86.8,0
2019/8/17,23:45:00,0,3.2,208,19,87.9,0
2019/8/18,0:00:00,0,3.2,210,18.9,88.9,0
2019/8/18,0:15:00,0,3.2,211,18.8,88.9,0
2019/8/18,0:30:00,0,3.1,211,18.7,90,0
2019/8/18,0:45:00,0,3,212,18.6,90,0
2019/8/18,1:00:00,0,3,213,18.5,91,0
2019/8/18,1:15:00,0,3,214,18.5,91,0
2019/8/18,1:30:00,0,2.8,213,18.4,92.1,0
2019/8/18,1:45:00,0,2.7,213,18.3,92.1,0
2019/8/18,2:00:00,0,2.7,212,18.2,93.1,0
2019/8/18,2:15:00,0,2.4,213,18,93.1,0
2019/8/18,2:30:00,0,2.4,215,17.9,94.1,0
2019/8/18,2:45:00,0,2.4,216,17.8,94.1,0
2019/8/18,3:00:00,0,2.4,219,17.7,95.2,0
2019/8/18,3:15:00,0,2.3,220,17.5,95.2,0
2019/8/18,3:30:00,0,2.3,220,17.3,96.2,0
2019/8/18,3:45:00,0,2.3,218,17.2,97.3,0
2019/8/18,4:00:00,0,2.3,218,17,98.3,0
2019/8/18,4:15:00,0,2.2,220,16.9,98.3,0
2019/8/18,4:30:00,0,2.1,219,16.8,98.3,0
2019/8/18,4:45:00,0,1.9,220,16.7,99.4,0
2019/8/18,5:00:00,0,1.8,220,16.6,99.4,0
2019/8/18,5:15:00,0,1.8,222,16.5,99.4,0
2019/8/18,5:30:00,0,1.8,222,16.4,99.4,0
2019/8/18,5:45:00,0,1.7,223,16.3,100,0
2019/8/18,6:00:00,0,2.5,215,16.8,98.3,0
2019/8/18,6:15:00,1,2.5,216,16.7,98.3,0.04
2019/8/18,6:30:00,3,2.5,217,16.6,98.3,0.11
2019/8/18,6:45:00,5,2.4,216,16.6,97.3,0.18
2019/8/18,7:00:00,7,2.3,217,16.5,97.3,0.25
2019/8/18,7:15:00,28,2.3,218,16.7,96.2,1
2019/8/18,7:30:00,67,2.1,218,17.1,94.1,2.4
2019/8/18,7:45:00,106,2.1,219,17.5,91,3.79
2019/8/18,8:00:00,145,2,219,17.9,88.9,5.19
2019/8/18,8:15:00,191,1.9,220,18.4,86.8,6.83
2019/8/18,8:30:00,246,1.8,222,18.9,83.7,8.8
2019/8/18,8:45:00,300,1.8,222,19.4,81.6,10.73
2019/8/18,9:00:00,356,1.7,223,19.9,78.5,12.74
2019/8/18,9:15:00,408,1.7,225,20.3,76.4,14.6
2019/8/18,9:30:00,457,1.7,225,20.8,74.3,16.35
2019/8/18,9:45:00,507,1.8,225,21.2,72.2,18.14
2019/8/18,10:00:00,556,1.8,225,21.7,70.1,19.89
2019/8/18,10:15:00,601,1.8,225,22.1,68,21.5
2019/8/18,10:30:00,642,1.7,225,22.4,66.9,22.97
2019/8/18,10:45:00,683,1.6,225,22.7,64.9,24.44
2019/8/18,11:00:00,724,1.5,225,23,63.8,25.9
2019/8/18,11:15:00,757,1.3,225,23.4,61.7,27.08
2019/8/18,11:30:00,783,1.3,227,23.7,60.7,28.01
2019/8/18,11:45:00,809,1.2,227,24,59.6,28.94
2019/8/18,12:00:00,835,1.2,230,24.3,58.6,29.87
2019/8/18,12:15:00,853,1.1,233,24.5,57.5,30.52
2019/8/18,12:30:00,862,1.1,233,24.7,56.5,30.84
2019/8/18,12:45:00,872,1,231,25,55.4,31.2
2019/8/18,13:00:00,881,1,231,25.2,54.4,31.52
2019/8/18,13:15:00,885,1,231,25.4,54.4,31.66
2019/8/18,13:30:00,883,1,228,25.6,53.3,31.59
2019/8/18,13:45:00,882,1,228,25.7,52.3,31.56
2019/8/18,14:00:00,880,1,225,25.9,51.3,31.48
2019/8/18,14:15:00,869,1,225,26.1,51.3,31.09
2019/8/18,14:30:00,848,1.2,223,26.2,51.3,30.34
2019/8/18,14:45:00,828,1.3,221,26.3,52.3,29.62
2019/8/18,15:00:00,807,1.6,219,26.4,52.3,28.87
2019/8/18,15:15:00,773,1.8,216,26.4,52.3,27.66
2019/8/18,15:30:00,726,2.1,215,26.3,53.3,25.97
2019/8/18,15:45:00,678,2.4,216,26.3,53.3,24.26
2019/8/18,16:00:00,630,2.7,215,26.2,54.4,22.54
2019/8/18,16:15:00,585,3,217,26.1,54.4,20.93
2019/8/18,16:30:00,542,3.2,219,25.9,55.4,19.39
2019/8/18,16:45:00,499,3.3,221,25.7,56.5,17.85
2019/8/18,17:00:00,455,3.5,225,25.4,57.6,16.28
2019/8/18,17:15:00,416,3.6,224,25.3,58.6,14.88
2019/8/18,17:30:00,377,3.7,223,25.2,59.6,13.49
2019/8/18,17:45:00,338,3.7,223,25,60.7,12.09
2019/8/18,18:00:00,298,3.8,222,24.9,61.7,10.66
2019/8/18,18:15:00,256,3.8,220,24.6,62.8,9.16
2019/8/18,18:30:00,212,3.8,219,24.3,64.9,7.58
2019/8/18,18:45:00,168,3.8,216,23.9,65.9,6.01
2019/8/18,19:00:00,124,3.8,214,23.6,68,4.44
2019/8/18,19:15:00,89,3.9,212,23.2,70.1,3.18
2019/8/18,19:30:00,64,4,212,22.7,72.2,2.29
2019/8/18,19:45:00,38,4.2,212,22.2,74.3,1.36
2019/8/18,20:00:00,13,4.3,212,21.7,76.4,0.46
2019/8/18,20:15:00,0,4.3,212,21.3,78.5,0
2019/8/18,20:30:00,0,4.2,213,21,79.5,0
2019/8/18,20:45:00,0,4.1,215,20.8,80.5,0
2019/8/18,21:00:00,0,4.1,215,20.5,81.6,0
2019/8/18,21:15:00,0,4,216,20.3,83.7,0
2019/8/18,21:30:00,0,4,217,20.1,84.7,0
2019/8/18,21:45:00,0,3.9,216,20,85.8,0
2019/8/18,22:00:00,0,3.8,216,19.8,86.8,0
2019/8/18,22:15:00,0,3.8,216,19.7,86.8,0
2019/8/18,22:30:00,0,3.8,216,19.6,87.9,0
2019/8/18,22:45:00,0,3.8,216,19.5,87.9,0
2019/8/18,23:00:00,0,3.8,216,19.4,88.9,0
2019/8/18,23:15:00,0,3.8,216,19.2,88.9,0
2019/8/18,23:30:00,0,3.8,216,19.1,90,0
2019/8/18,23:45:00,0,3.8,216,18.9,90,0
2019/8/19,0:00:00,0,3.8,216,18.8,91,0
2019/8/19,0:15:00,0,3.8,216,18.6,91,0
2019/8/19,0:30:00,0,3.6,216,18.5,91,0
2019/8/19,0:45:00,0,3.5,217,18.3,92.1,0
2019/8/19,1:00:00,0,3.4,217,18.2,92.1,0
2019/8/19,1:15:00,0,3.4,218,18.1,92.1,0
